user_id,recency,frequency,monetary,year_month,active_period,avg_period,response
3,10,3,90.0,2015.01,10,3,1
24,23,1,3.0,2015.01,0,0,0
38,25,1,38.5,2015.01,0,0,0
45,12,1,16.0,2015.01,0,0,0
46,6,1,32.0,2015.01,0,0,0
48,21,1,24.0,2015.01,0,0,0
52,1,2,65.25,2015.01,17,8,1
57,26,1,62.5,2015.01,0,0,0
61,11,1,47.6,2015.01,0,0,0
63,2,1,29.0,2015.01,0,0,0
76,24,1,64.0,2015.01,0,0,0
87,3,1,57.0,2015.01,0,0,0
91,25,1,44.0,2015.01,0,0,0
104,28,1,58.0,2015.01,0,0,0
106,17,1,67.73,2015.01,0,0,0
143,2,4,126.75,2015.01,26,6,1
170,13,3,255.25,2015.01,12,4,1
178,4,2,32.0,2015.01,8,4,1
179,20,1,72.2,2015.01,0,0,0
180,5,1,13.28,2015.01,0,0,0
181,8,1,14.5,2015.01,0,0,0
182,27,1,62.0,2015.01,0,0,0
183,3,3,48.8,2015.01,15,5,1
210,18,1,98.5,2015.01,0,0,0
223,15,1,30.0,2015.01,0,0,0
240,17,1,19.75,2015.01,0,0,0
247,19,1,22.0,2015.01,0,0,0
282,26,1,102.4,2015.01,0,0,0
302,25,1,51.5,2015.01,0,0,0
310,14,1,11.5,2015.01,0,0,0
316,7,1,26.25,2015.01,0,0,0
321,4,4,78.5,2015.01,16,4,1
329,7,2,31.0,2015.01,7,3,1
342,6,1,23.5,2015.01,0,0,0
347,20,1,31.5,2015.01,0,0,0
380,4,2,123.25,2015.01,20,10,1
398,3,4,68.39,2015.01,20,5,1
403,10,3,43.2,2015.01,13,4,1
415,6,1,27.0,2015.01,0,0,0
427,16,1,7.5,2015.01,0,0,0
451,29,1,49.0,2015.01,0,0,0
458,18,1,19.75,2015.01,0,0,0
468,14,1,30.5,2015.01,0,0,0
475,13,1,54.0,2015.01,0,0,0
492,18,1,45.75,2015.01,0,0,0
495,28,1,59.0,2015.01,0,0,0
532,4,2,117.0,2015.01,12,6,1
541,27,1,16.0,2015.01,0,0,0
542,7,4,57.6,2015.01,18,4,1
543,17,1,48.0,2015.01,0,0,0
565,7,1,82.25,2015.01,0,0,0
566,5,1,77.5,2015.01,0,0,0
567,26,1,28.5,2015.01,0,0,0
577,2,1,75.5,2015.01,0,0,0
594,10,2,59.0,2015.01,13,6,1
598,3,7,154.34,2015.01,20,2,1
619,2,3,48.0,2015.01,14,4,1
633,4,3,43.2,2015.01,23,7,1
656,3,2,39.5,2015.01,13,6,1
665,13,1,43.2,2015.01,0,0,0
708,4,7,196.64000000000001,2015.01,21,3,1
718,15,1,47.5,2015.01,0,0,0
734,10,1,16.0,2015.01,0,0,0
744,24,1,16.0,2015.01,0,0,0
754,5,3,56.0,2015.01,21,7,1
768,19,1,30.5,2015.01,0,0,0
771,25,1,17.0,2015.01,0,0,0
772,15,1,16.0,2015.01,0,0,0
784,1,1,21.0,2015.01,0,0,0
786,20,1,31.0,2015.01,0,0,0
792,6,2,45.0,2015.01,11,5,1
800,2,2,33.75,2015.01,11,5,1
806,13,2,77.5,2015.01,5,2,1
807,6,3,48.0,2015.01,21,7,1
808,21,1,75.5,2015.01,0,0,0
826,16,1,22.5,2015.01,0,0,0
849,5,4,90.25,2015.01,22,5,1
856,10,1,42.0,2015.01,0,0,0
875,26,1,50.0,2015.01,0,0,0
926,2,3,118.0,2015.01,23,7,1
928,6,2,87.0,2015.01,24,12,1
944,26,1,0.0,2015.01,0,0,0
945,1,1,20.0,2015.01,0,0,0
953,4,1,29.0,2015.01,0,0,0
971,6,2,46.5,2015.01,9,4,1
973,9,1,14.0,2015.01,0,0,0
978,22,1,56.0,2015.01,0,0,0
981,4,1,40.0,2015.01,0,0,0
983,7,3,48.0,2015.01,14,4,1
996,7,1,48.5,2015.01,0,0,0
998,24,1,16.0,2015.01,0,0,0
1000,9,1,11.25,2015.01,0,0,0
1007,2,2,40.0,2015.01,14,7,1
1009,20,1,20.0,2015.01,0,0,0
1026,10,1,16.0,2015.01,0,0,0
1032,1,2,24.52,2015.01,11,5,1
1071,10,3,48.0,2015.01,17,5,1
1085,27,1,87.25,2015.01,0,0,0
1086,16,1,32.0,2015.01,0,0,0
1100,25,1,30.0,2015.01,0,0,0
1110,4,1,15.0,2015.01,0,0,0
1118,6,3,50.25,2015.01,12,4,1
1132,6,1,34.25,2015.01,0,0,0
1134,21,1,25.75,2015.01,0,0,0
1135,7,2,32.0,2015.01,23,11,1
1139,21,1,53.0,2015.01,0,0,0
1145,25,1,79.0,2015.01,0,0,0
1146,23,2,71.5,2015.01,4,2,1
1158,10,2,54.0,2015.01,9,4,1
1164,13,2,24.0,2015.01,6,3,1
1168,1,3,48.0,2015.01,14,4,1
1176,13,1,19.75,2015.01,0,0,0
1184,22,1,22.5,2015.01,0,0,0
1189,5,2,48.0,2015.01,13,6,1
1193,23,1,16.0,2015.01,0,0,0
1197,23,1,55.5,2015.01,0,0,0
1202,14,1,88.5,2015.01,0,0,0
1209,2,4,78.5,2015.01,24,6,1
1210,9,2,35.75,2015.01,10,5,1
1212,24,1,29.0,2015.01,0,0,0
1227,5,2,46.5,2015.01,15,7,1
1237,1,2,44.8,2015.01,21,10,1
1251,3,5,75.5,2015.01,22,4,1
1258,4,2,39.5,2015.01,14,7,1
1288,11,1,30.5,2015.01,0,0,0
1290,24,1,54.0,2015.01,0,0,0
1294,6,1,30.15,2015.01,0,0,0
1295,14,2,66.75,2015.01,16,8,1
1315,19,1,22.0,2015.01,0,0,0
1317,17,1,27.0,2015.01,0,0,0
1320,12,1,54.5,2015.01,0,0,0
1328,19,1,12.0,2015.01,0,0,0
1351,14,1,63.0,2015.01,0,0,0
1375,11,1,16.0,2015.01,0,0,0
1381,7,1,16.0,2015.01,0,0,0
1389,15,2,74.0,2015.01,6,3,1
1405,6,1,14.5,2015.01,0,0,0
1413,19,1,31.5,2015.01,0,0,0
1424,3,1,14.5,2015.01,0,0,0
1445,3,1,26.5,2015.01,0,0,0
1460,3,3,128.0,2015.01,22,7,1
1474,2,1,23.5,2015.01,0,0,0
1484,4,1,38.5,2015.01,0,0,0
1513,2,7,255.25,2015.01,24,3,1
1517,3,5,127.25,2015.01,24,4,1
1521,20,1,41.5,2015.01,0,0,0
1527,3,2,167.0,2015.01,21,10,1
1540,28,1,42.5,2015.01,0,0,0
1567,24,1,16.0,2015.01,0,0,0
1586,11,2,187.75,2015.01,13,6,1
1595,13,1,57.5,2015.01,0,0,0
1599,12,2,17.0,2015.01,13,6,1
1603,6,5,80.0,2015.01,21,4,1
1610,9,2,45.0,2015.01,5,2,1
1612,1,1,29.0,2015.01,0,0,0
1616,16,1,16.0,2015.01,0,0,0
1621,17,2,102.0,2015.01,13,6,1
1622,16,1,48.0,2015.01,0,0,0
1627,10,2,48.0,2015.01,16,8,1
1629,6,3,48.0,2015.01,13,4,1
1633,1,3,100.5,2015.01,23,7,1
1641,1,1,16.0,2015.01,0,0,0
1650,25,1,53.5,2015.01,0,0,0
1659,6,3,80.3,2015.01,9,3,1
1664,3,1,45.5,2015.01,0,0,0
1672,6,2,54.0,2015.01,18,9,1
1682,23,1,155.0,2015.01,0,0,0
1684,30,1,22.0,2015.01,0,0,0
1687,30,1,3.0,2015.01,0,0,0
1690,18,2,107.0,2015.01,6,3,1
1691,29,1,42.0,2015.01,0,0,0
1694,27,1,28.0,2015.01,0,0,0
1697,28,1,7.0,2015.01,0,0,0
1698,25,2,45.75,2015.01,3,1,1
1699,28,1,26.0,2015.01,0,0,0
1702,15,2,61.0,2015.01,11,5,1
1704,26,1,106.5,2015.01,0,0,0
1706,26,1,10.5,2015.01,0,0,0
1707,25,1,37.0,2015.01,0,0,0
1708,25,1,16.25,2015.01,0,0,0
1709,11,1,12.0,2015.01,0,0,0
1710,24,1,14.0,2015.01,0,0,0
1711,24,1,14.5,2015.01,0,0,0
1712,24,1,12.5,2015.01,0,0,0
1713,24,1,12.0,2015.01,0,0,0
1714,14,3,96.5,2015.01,10,3,1
1717,5,2,182.75,2015.01,18,9,1
1720,23,1,16.0,2015.01,0,0,0
1722,2,4,51.5,2015.01,20,5,1
1724,20,1,8.5,2015.01,0,0,0
1726,7,3,92.5,2015.01,14,4,1
1727,21,1,13.0,2015.01,0,0,0
1728,5,2,20.0,2015.01,15,7,1
1729,6,1,54.25,2015.01,0,0,0
1731,20,1,19.5,2015.01,0,0,0
1732,20,1,20.0,2015.01,0,0,0
1735,9,2,26.0,2015.01,10,5,1
1736,20,1,13.5,2015.01,0,0,0
1740,11,1,19.0,2015.01,0,0,0
1743,4,3,48.0,2015.01,15,5,1
1744,18,1,21.0,2015.01,0,0,0
1745,6,1,12.5,2015.01,0,0,0
1746,18,1,6.0,2015.01,0,0,0
1747,17,1,12.5,2015.01,0,0,0
1750,17,1,22.5,2015.01,0,0,0
1751,17,1,52.0,2015.01,0,0,0
1753,16,1,17.25,2015.01,0,0,0
1754,10,2,136.25,2015.01,6,3,1
1755,16,1,11.5,2015.01,0,0,0
1758,15,1,6.0,2015.01,0,0,0
1760,15,1,35.0,2015.01,0,0,0
1761,15,1,29.0,2015.01,0,0,0
1762,14,1,32.0,2015.01,0,0,0
1765,13,1,11.25,2015.01,0,0,0
1766,13,1,13.5,2015.01,0,0,0
1769,12,1,18.5,2015.01,0,0,0
1770,2,1,1.25,2015.01,0,0,0
1771,11,1,20.0,2015.01,0,0,0
1772,11,1,22.0,2015.01,0,0,0
1776,10,1,13.05,2015.01,0,0,0
1777,10,1,14.17,2015.01,0,0,0
1778,2,3,43.5,2015.01,8,2,1
1779,9,1,45.0,2015.01,0,0,0
1781,9,1,12.0,2015.01,0,0,0
1783,8,1,13.5,2015.01,0,0,0
1786,7,1,24.0,2015.01,0,0,0
1789,3,2,185.55,2015.01,4,2,1
1794,5,1,16.0,2015.01,0,0,0
1796,5,1,5.0,2015.01,0,0,0
1798,4,1,30.5,2015.01,0,0,0
1799,5,1,32.0,2015.01,0,0,0
1803,4,1,32.25,2015.01,0,0,0
1806,3,1,26.0,2015.01,0,0,0
1808,3,1,16.0,2015.01,0,0,0
1811,2,1,16.0,2015.01,0,0,0
1812,2,1,11.25,2015.01,0,0,0
1814,1,1,106.5,2015.01,0,0,0
1815,1,1,30.5,2015.01,0,0,0
1816,1,1,13.0,2015.01,0,0,0
1818,1,3,124.4,2015.01,28,9,1
1919,17,1,37.5,2015.01,0,0,0
6086,22,1,16.0,2015.01,0,0,0
